manual_interval_id,predicted_interval_id,window_index,channel_index,channel,manual_start_seconds_in_recording,manual_end_seconds_in_recording,predicted_start_seconds_in_recording,predicted_end_seconds_in_recording,manual_duration_seconds,predicted_duration_seconds,overlap_seconds,union_seconds,interval_iou,interval_dice,start_error_seconds,end_error_seconds,center_error_seconds,duration_error_seconds,predicted_mean_probability,predicted_max_probability
manual_ground_truth_w0132_c33_i000,m3_improved_prediction_w0132_c33_i023,132,33,T8,660.0,667.088,665.72,667.292,7.088,1.572,1.3679999999999382,7.29200000000003,0.187602852441022,0.31593533487296493,5.720000000000027,0.20400000000006457,2.9620000000001028,5.516,0.7504823207855225,0.992566704750061
manual_ground_truth_w0132_c34_i000,m3_improved_prediction_w0132_c34_i014,132,34,CP1,660.0,667.088,661.524,662.592,7.088,1.068,1.0679999999999836,7.087999999999965,0.15067720090293296,0.2618930848455085,1.524000000000001,4.495999999999981,1.48599999999999,6.02,0.7147150635719299,0.975104570388794
manual_ground_truth_w0132_c35_i000,m3_improved_prediction_w0132_c35_i008,132,35,CP2,660.0,667.088,661.392,662.596,7.088,1.2040000000000002,1.2039999999999509,7.087999999999965,0.16986455981940699,0.29040038591412226,1.3920000000000528,4.491999999999962,1.5499999999999545,5.884,0.6992281079292297,0.9770456552505493
manual_ground_truth_w0132_c36_i000,m3_improved_prediction_w0132_c36_i030,132,36,CP3,660.0,667.088,665.72,666.66,7.088,0.9400000000000004,0.9399999999999409,7.087999999999965,0.13261851015800585,0.23418036870950196,5.720000000000027,0.42799999999999727,2.646000000000072,6.148,0.7746219635009766,0.9907400608062744
manual_ground_truth_w0132_c37_i000,m3_improved_prediction_w0132_c37_i034,132,37,CP4,660.0,667.088,665.784,666.684,7.088,0.9000000000000004,0.8999999999999773,7.087999999999965,0.12697516930022315,0.22533800701051007,5.783999999999992,0.40399999999999636,2.689999999999941,6.188,0.7577369809150696,0.9910035133361816
manual_ground_truth_w0132_c38_i000,m3_improved_prediction_w0132_c38_i019,132,38,CP5,660.0,667.088,661.864,662.592,7.088,0.728,0.7279999999999518,7.087999999999965,0.10270880361173185,0.1862845445240409,1.8640000000000327,4.495999999999981,1.3159999999999172,6.36,0.749457061290741,0.9881624579429626
manual_ground_truth_w0132_c39_i000,m3_improved_prediction_w0132_c39_i024,132,39,CP6,660.0,667.088,663.668,664.536,7.088,0.8679999999999994,0.8679999999999382,7.087999999999965,0.12246049661398736,0.2182001005530262,3.6680000000000064,2.552000000000021,0.5579999999999927,6.220000000000001,0.7527243494987488,0.965398907661438
manual_ground_truth_w0132_c40_i000,m3_improved_prediction_w0132_c40_i016,132,40,TP7,660.0,667.088,663.664,664.536,7.088,0.8719999999999994,0.8719999999999573,7.087999999999965,0.12302483069976884,0.21909547738692395,3.6639999999999873,2.552000000000021,0.5559999999999263,6.216000000000001,0.7684535980224609,0.9634186029434204
manual_ground_truth_w0132_c41_i000,m3_improved_prediction_w0132_c41_i022,132,41,TP8,660.0,667.088,663.652,664.576,7.088,0.9239999999999995,0.9239999999999782,7.087999999999965,0.13036117381489598,0.23065401897153723,3.6520000000000437,2.5119999999999436,0.57000000000005,6.164000000000001,0.780456006526947,0.9660751223564148
manual_ground_truth_w0132_c42_i000,m3_improved_prediction_w0132_c42_i027,132,42,Pz,660.0,667.088,665.964,666.652,7.088,0.6879999999999997,0.6879999999999882,7.087999999999965,0.09706546275394914,0.17695473251028504,5.9640000000000555,0.4359999999999218,2.76400000000001,6.4,0.8303555250167847,0.9895553588867188
manual_ground_truth_w0132_c43_i000,m3_improved_prediction_w0132_c43_i035,132,43,P3,660.0,667.088,665.952,666.688,7.088,0.7359999999999998,0.73599999999999,7.087999999999965,0.1038374717832948,0.18813905930470093,5.951999999999998,0.39999999999997726,2.7759999999999536,6.352,0.7986645698547363,0.9904590845108032
manual_ground_truth_w0132_c44_i000,m3_improved_prediction_w0132_c44_i029,132,44,P4,660.0,667.088,665.692,666.692,7.088,1.0,1.0,7.087999999999965,0.14108352144469594,0.2472799208704253,5.692000000000007,0.39599999999995816,2.6480000000000246,6.088,0.742031455039978,0.9881388545036316
manual_ground_truth_w0132_c45_i000,m3_improved_prediction_w0132_c45_i023,132,45,P5,660.0,667.088,665.668,666.692,7.088,1.024,1.024000000000001,7.087999999999965,0.14446952595936877,0.25246548323471424,5.668000000000006,0.39599999999995816,2.636000000000081,6.064,0.7414301037788391,0.9875373244285583
manual_ground_truth_w0132_c46_i000,m3_improved_prediction_w0132_c46_i027,132,46,P6,660.0,667.088,665.668,666.688,7.088,1.0199999999999996,1.0199999999999818,7.087999999999965,0.1439051918735873,0.25160335471139167,5.668000000000006,0.39999999999997726,2.6340000000000146,6.0680000000000005,0.7568894624710083,0.989525318145752
manual_ground_truth_w0132_c47_i000,m3_improved_prediction_w0132_c47_i037,132,47,P7,660.0,667.088,665.652,666.664,7.088,1.0119999999999996,1.0119999999999436,7.087999999999965,0.14277652370202434,0.24987654320986263,5.652000000000044,0.42399999999997817,2.6140000000000327,6.0760000000000005,0.7499498724937439,0.9893794655799866
manual_ground_truth_w0132_c48_i000,m3_improved_prediction_w0132_c48_i042,132,48,P8,660.0,667.088,665.648,666.684,7.088,1.0360000000000005,1.0359999999999445,7.087999999999965,0.14616252821669717,0.25504677498767714,5.648000000000025,0.40399999999999636,2.6219999999999573,6.052,0.7576660513877869,0.9818476438522339
manual_ground_truth_w0132_c49_i000,m3_improved_prediction_w0132_c49_i033,132,49,POz,660.0,667.088,665.672,666.788,7.088,1.1160000000000005,1.1159999999999854,7.087999999999965,0.15744920993227862,0.27206240858117636,5.6720000000000255,0.2999999999999545,2.6860000000000355,5.9719999999999995,0.7679402828216553,0.9777469038963318
manual_ground_truth_w0132_c50_i000,m3_improved_prediction_w0132_c50_i026,132,50,PO3,660.0,667.088,665.676,666.692,7.088,1.016,1.0159999999999627,7.087999999999965,0.1433408577878058,0.25074037512338665,5.676000000000045,0.39599999999995816,2.6399999999999864,6.072,0.715442955493927,0.9765745997428894
manual_ground_truth_w0132_c51_i000,m3_improved_prediction_w0132_c51_i015,132,51,PO4,660.0,667.088,665.688,666.66,7.088,0.9720000000000004,0.97199999999998,7.087999999999965,0.13713318284424164,0.24119106699751364,5.687999999999988,0.42799999999999727,2.6299999999999955,6.116,0.7004943490028381,0.9711889028549194
manual_ground_truth_w0132_c52_i000,m3_improved_prediction_w0132_c52_i011,132,52,PO5,660.0,667.088,663.868,664.508,7.088,0.6400000000000001,0.6399999999999864,7.087999999999965,0.09029345372460348,0.16563146997929254,3.868000000000052,2.5799999999999272,0.6440000000001191,6.448,0.7359054088592529,0.9473713040351868
manual_ground_truth_w0132_c53_i000,m3_improved_prediction_w0132_c53_i009,132,53,PO6,660.0,667.088,663.896,664.572,7.088,0.6760000000000002,0.6760000000000446,7.087999999999965,0.09537246049662075,0.17413704276147463,3.895999999999958,2.5159999999999627,0.6899999999999409,6.412,0.7708685994148254,0.9785297513008118
manual_ground_truth_w0132_c54_i000,m3_improved_prediction_w0132_c54_i014,132,54,PO7,660.0,667.088,665.944,666.652,7.088,0.7080000000000002,0.7080000000000837,7.087999999999965,0.09988713318285654,0.1816316059517916,5.94399999999996,0.4359999999999218,2.754000000000019,6.38,0.6552416682243347,0.9820343255996704
manual_ground_truth_w0132_c55_i000,m3_improved_prediction_w0132_c55_i008,132,55,PO8,660.0,667.088,663.936,664.532,7.088,0.5960000000000001,0.5960000000000036,7.087999999999965,0.0840857787810393,0.15512753774076096,3.9360000000000355,2.5559999999999263,0.6900000000000546,6.492,0.7680273652076721,0.9670650959014893
manual_ground_truth_w0132_c56_i000,m3_improved_prediction_w0132_c56_i016,132,56,Oz,660.0,667.088,665.984,666.628,7.088,0.6440000000000001,0.6440000000000055,7.087999999999965,0.09085778781038496,0.16658044490429524,5.984000000000037,0.4599999999999227,2.7620000000000573,6.444,0.6366649866104126,0.9072080254554749
manual_ground_truth_w0132_c57_i000,m3_improved_prediction_w0132_c57_i008,132,57,O1,660.0,667.088,665.992,666.628,7.088,0.6360000000000001,0.636000000000081,7.087999999999965,0.08972911963883805,0.16468151216988114,5.991999999999962,0.4599999999999227,2.7659999999999627,6.452,0.6576471328735352,0.8479254841804504
manual_ground_truth_w0132_c58_i000,m3_improved_prediction_w0132_c58_i003,132,58,O2,660.0,667.088,663.936,664.532,7.088,0.5960000000000001,0.5960000000000036,7.087999999999965,0.0840857787810393,0.15512753774076096,3.9360000000000355,2.5559999999999263,0.6900000000000546,6.492,0.7166662216186523,0.9533463716506958
manual_ground_truth_w0133_c00_i000,m3_improved_prediction_w0133_c00_i004,133,0,Fpz,665.0,667.088,666.012,666.68,2.088,0.6679999999999999,0.6680000000000064,2.0879999999999654,0.31992337164751794,0.48476052249637613,1.0119999999999436,0.40800000000001546,0.3020000000000209,1.4200000000000002,0.7422657608985901,0.9401299953460693
manual_ground_truth_w0133_c01_i000,m3_improved_prediction_w0133_c01_i008,133,1,Fp1,665.0,667.088,665.968,666.916,2.088,0.948,0.9480000000000928,2.0879999999999654,0.4540229885057991,0.6245059288538161,0.9679999999999609,0.17199999999991178,0.39800000000002456,1.1400000000000001,0.8117494583129883,0.955722451210022
